session_id,customer_id,sales_agent_id,industry,onboarding_scenario,onboarding_field,event_timestamp,event_status,event_duration_minutes,is_revisit,previous_onboarding_field,next_onboarding_field,validation_status,failure_reason,onboarding_progress,onboarding_risk_score,onboarding_risk_level,agent_action,agent_response_time_minutes,agent_guidance_given,agent_correction_count,agent_escalation,real_time_guidance,session_status
SESSION-B3900CD1,CUST25324,AGENT924,telecom,normal_completion,Document Verification,2026-08-29 13:20:04.308275,completed,3.37,False,Service Selection,Installation,passed,,60.0,0.05,Low,completed_step,1.3,False,0,none,,in_progress
SESSION-B3900CD1,CUST25324,AGENT924,telecom,normal_completion,Installation,2026-08-29 13:23:26.508275,completed,7.23,False,Document Verification,Activation,passed,,80.0,0.05,Low,entered_information,0.89,False,0,none,,in_progress
SESSION-B3900CD1,CUST25324,AGENT924,telecom,normal_completion,Activation,2026-08-29 13:30:40.308275,completed,5.72,False,Installation,,passed,,100.0,0.05,Low,completed_step,1.99,False,0,none,,completed
SESSION-B3B6E4BB,CUST17904,AGENT683,banking,revisited_fields,Customer Information,2026-08-29 13:08:55.092823,completed,5.8,False,,Identity Verification,passed,,20.0,0.15,Low,provided_guidance,4.07,True,0,none,Review the current information and proceed to Identity Verification.,in_progress
SESSION-B3B6E4BB,CUST17904,AGENT683,banking,revisited_fields,Identity Verification,2026-08-29 13:14:43.092823,completed,16.18,False,Customer Information,Customer Information,passed,,40.0,0.3,Medium,completed_step,2.65,False,0,none,,in_progress
SESSION-B3B6E4BB,CUST17904,AGENT683,banking,revisited_fields,Document Verification,2026-08-29 13:39:11.292823,completed,16.61,False,Customer Information,Account Information,passed,,60.0,0.3,Medium,entered_information,0.45,False,0,none,,in_progress
SESSION-B3B6E4BB,CUST17904,AGENT683,banking,revisited_fields,Account Information,2026-08-29 13:55:47.892823,completed,11.94,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.15,Low,entered_information,2.36,False,0,none,,in_progress
SESSION-B3B6E4BB,CUST17904,AGENT683,banking,revisited_fields,Onboarding Confirmation,2026-08-29 14:07:44.292823,completed,13.29,False,Account Information,Identity Verification,passed,,100.0,0.15,Low,reviewed_information,6.53,False,0,none,,in_progress
SESSION-B3B6E4BB,CUST17904,AGENT683,banking,revisited_fields,Identity Verification,2026-08-29 14:21:01.692823,completed,8.16,True,Onboarding Confirmation,,passed,,100.0,0.25,Low,reviewed_information,1.56,True,0,none,Review the completed information and complete Customer Onboarding.,completed
SESSION-B431ADCE,CUST88567,AGENT222,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.325094,completed,4.04,False,,Service Selection,passed,,20.0,0.15,Low,completed_step,1.22,False,0,none,,in_progress
SESSION-B431ADCE,CUST88567,AGENT222,telecom,normal_completion,Service Selection,2026-08-29 13:12:57.725094,completed,9.66,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,reviewed_information,4.77,False,0,none,,in_progress
SESSION-B431ADCE,CUST88567,AGENT222,telecom,normal_completion,Document Verification,2026-08-29 13:22:37.325094,completed,8.62,False,Service Selection,Installation,passed,,60.0,0.05,Low,reviewed_information,1.34,False,0,none,,in_progress
SESSION-B431ADCE,CUST88567,AGENT222,telecom,normal_completion,Installation,2026-08-29 13:31:14.525094,completed,10.64,False,Document Verification,Activation,passed,,80.0,0.05,Low,completed_step,2.76,False,0,none,,in_progress
SESSION-B431ADCE,CUST88567,AGENT222,telecom,normal_completion,Activation,2026-08-29 13:41:52.925094,completed,3.77,False,Installation,,passed,,100.0,0.05,Low,entered_information,1.08,False,0,none,,completed
SESSION-B4344834,CUST79027,AGENT682,banking,normal_completion,Customer Information,2026-08-29 13:08:55.176096,completed,6.08,False,,Identity Verification,passed,,20.0,0.15,Low,reviewed_information,1.41,False,0,none,,in_progress
SESSION-B4344834,CUST79027,AGENT682,banking,normal_completion,Identity Verification,2026-08-29 13:14:59.976096,completed,2.16,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,completed_step,1.38,False,0,none,,in_progress
SESSION-B4344834,CUST79027,AGENT682,banking,normal_completion,Document Verification,2026-08-29 13:17:09.576096,completed,1.77,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,completed_step,0.97,False,0,none,,in_progress
SESSION-B4344834,CUST79027,AGENT682,banking,normal_completion,Account Information,2026-08-29 13:18:55.776096,completed,9.22,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,entered_information,0.52,False,0,none,,in_progress
SESSION-B4344834,CUST79027,AGENT682,banking,normal_completion,Onboarding Confirmation,2026-08-29 13:28:08.976096,completed,6.05,False,Account Information,,passed,,100.0,0.05,Low,reviewed_information,3.04,False,0,none,,completed
SESSION-B4847CA7,CUST39944,AGENT685,banking,normal_completion,Customer Information,2026-08-29 13:08:55.107735,completed,5.6,False,,Identity Verification,passed,,20.0,0.15,Low,entered_information,2.68,False,0,none,,in_progress
SESSION-B4847CA7,CUST39944,AGENT685,banking,normal_completion,Identity Verification,2026-08-29 13:14:31.107735,completed,11.17,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,1.8,False,0,none,,in_progress
SESSION-B4847CA7,CUST39944,AGENT685,banking,normal_completion,Document Verification,2026-08-29 13:25:41.307735,completed,9.29,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,provided_guidance,3.67,True,0,none,Review the current information and proceed to Account Information.,in_progress
SESSION-B4847CA7,CUST39944,AGENT685,banking,normal_completion,Account Information,2026-08-29 13:34:58.707735,completed,4.21,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,completed_step,2.13,False,0,none,,in_progress
SESSION-B4847CA7,CUST39944,AGENT685,banking,normal_completion,Onboarding Confirmation,2026-08-29 13:39:11.307735,completed,10.96,False,Account Information,,passed,,100.0,0.05,Low,completed_step,1.19,False,0,none,,completed
SESSION-B4D925AD,CUST79340,AGENT538,telecom,validation_errors,Customer Information,2026-08-29 13:08:55.320734,completed,14.21,False,,Service Selection,passed,,20.0,0.15,Low,entered_information,1.65,False,0,none,,in_progress
SESSION-B4D925AD,CUST79340,AGENT538,telecom,validation_errors,Service Selection,2026-08-29 13:23:07.920734,failed,8.09,False,Customer Information,Document Verification,failed,Information could not be verified,40.0,0.4,Medium,requested_missing_information,1.97,True,1,none,Review the current information and proceed to Document Verification.,in_progress
SESSION-B4D925AD,CUST79340,AGENT538,telecom,validation_errors,Document Verification,2026-08-29 13:31:13.320734,completed,19.62,False,Service Selection,Installation,passed,,60.0,0.2,Low,entered_information,2.0,False,0,none,,in_progress
SESSION-B4D925AD,CUST79340,AGENT538,telecom,validation_errors,Installation,2026-08-29 13:50:50.520734,completed,7.56,False,Document Verification,Activation,passed,,80.0,0.05,Low,entered_information,2.74,False,0,none,,in_progress
SESSION-B4D925AD,CUST79340,AGENT538,telecom,validation_errors,Activation,2026-08-29 13:58:24.120734,completed,6.0,False,Installation,,passed,,100.0,0.05,Low,completed_step,2.89,False,0,none,,completed
SESSION-B51AEDBA,CUST76562,AGENT851,banking,normal_completion,Customer Information,2026-08-29 13:08:55.141812,completed,10.65,False,,Identity Verification,passed,,20.0,0.15,Low,entered_information,0.72,False,0,none,,in_progress
SESSION-B51AEDBA,CUST76562,AGENT851,banking,normal_completion,Identity Verification,2026-08-29 13:19:34.141812,completed,10.47,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,1.56,False,0,none,,in_progress
SESSION-B51AEDBA,CUST76562,AGENT851,banking,normal_completion,Document Verification,2026-08-29 13:30:02.341812,completed,10.06,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,completed_step,2.59,False,0,none,,in_progress
SESSION-B51AEDBA,CUST76562,AGENT851,banking,normal_completion,Account Information,2026-08-29 13:40:05.941812,completed,2.41,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,provided_guidance,1.17,True,0,none,Review the current information and proceed to Onboarding Confirmation.,in_progress
SESSION-B51AEDBA,CUST76562,AGENT851,banking,normal_completion,Onboarding Confirmation,2026-08-29 13:42:30.541812,completed,9.23,False,Account Information,,passed,,100.0,0.05,Low,completed_step,2.87,False,0,none,,completed
SESSION-B5266271,CUST36389,AGENT633,banking,revisited_fields,Customer Information,2026-08-29 13:08:55.055023,completed,14.93,False,,Identity Verification,passed,,20.0,0.15,Low,provided_guidance,2.63,True,0,none,Review the current information and proceed to Identity Verification.,in_progress
SESSION-B5266271,CUST36389,AGENT633,banking,revisited_fields,Identity Verification,2026-08-29 13:23:50.855023,completed,6.26,False,Customer Information,Customer Information,passed,,40.0,0.15,Low,completed_step,2.94,False,0,none,,in_progress
SESSION-B5266271,CUST36389,AGENT633,banking,revisited_fields,Customer Information,2026-08-29 13:30:06.455023,completed,15.29,True,Identity Verification,Document Verification,passed,,40.0,0.4,Medium,reviewed_information,5.95,True,0,none,Review the current information and proceed to Document Verification.,in_progress
SESSION-B5266271,CUST36389,AGENT633,banking,revisited_fields,Document Verification,2026-08-29 13:45:23.855023,completed,16.41,False,Customer Information,Account Information,passed,,60.0,0.3,Medium,entered_information,2.4,False,0,none,,in_progress
SESSION-B5266271,CUST36389,AGENT633,banking,revisited_fields,Account Information,2026-08-29 14:01:48.455023,completed,4.29,False,Document Verification,Customer Information,passed,,80.0,0.15,Low,completed_step,0.39,False,0,none,,in_progress
SESSION-B5266271,CUST36389,AGENT633,banking,revisited_fields,Customer Information,2026-08-29 14:06:05.855023,completed,11.85,True,Account Information,Onboarding Confirmation,passed,,80.0,0.25,Low,revisited_information,5.16,True,0,none,Review the current information and proceed to Onboarding Confirmation.,in_progress
SESSION-B5266271,CUST36389,AGENT633,banking,revisited_fields,Onboarding Confirmation,2026-08-29 14:17:56.855023,completed,5.18,False,Customer Information,,passed,,100.0,0.25,Low,provided_guidance,4.69,True,0,none,Review the completed information and complete Customer Onboarding.,completed
SESSION-B597FD99,CUST29754,AGENT729,banking,normal_completion,Customer Information,2026-08-29 13:08:55.138712,completed,6.59,False,,Identity Verification,passed,,20.0,0.15,Low,completed_step,1.62,False,0,none,,in_progress
SESSION-B597FD99,CUST29754,AGENT729,banking,normal_completion,Identity Verification,2026-08-29 13:15:30.538712,completed,3.54,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,entered_information,0.87,False,0,none,,in_progress
SESSION-B597FD99,CUST29754,AGENT729,banking,normal_completion,Document Verification,2026-08-29 13:19:02.938712,completed,6.83,False,Identity Verification,Account Information,passed,,60.0,0.05,Low,completed_step,2.42,False,0,none,,in_progress
SESSION-B597FD99,CUST29754,AGENT729,banking,normal_completion,Account Information,2026-08-29 13:25:52.738712,completed,6.65,False,Document Verification,Onboarding Confirmation,passed,,80.0,0.05,Low,completed_step,2.65,False,0,none,,in_progress
SESSION-B597FD99,CUST29754,AGENT729,banking,normal_completion,Onboarding Confirmation,2026-08-29 13:32:31.738712,completed,5.66,False,Account Information,,passed,,100.0,0.05,Low,entered_information,0.34,False,0,none,,completed
SESSION-B5A95428,CUST81655,AGENT464,telecom,revisited_fields,Customer Information,2026-08-29 13:08:55.292111,completed,16.48,False,,Service Selection,passed,,20.0,0.3,Medium,entered_information,1.88,False,0,none,,in_progress
SESSION-B5A95428,CUST81655,AGENT464,telecom,revisited_fields,Service Selection,2026-08-29 13:25:24.092111,completed,6.87,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,completed_step,2.76,False,0,none,,in_progress
SESSION-B5A95428,CUST81655,AGENT464,telecom,revisited_fields,Document Verification,2026-08-29 13:32:16.292111,completed,15.06,False,Service Selection,Installation,passed,,60.0,0.2,Low,completed_step,1.44,False,0,none,,in_progress
SESSION-B5A95428,CUST81655,AGENT464,telecom,revisited_fields,Installation,2026-08-29 13:47:19.892111,completed,5.26,False,Document Verification,Activation,passed,,80.0,0.05,Low,entered_information,0.31,False,0,none,,in_progress
SESSION-B5A95428,CUST81655,AGENT464,telecom,revisited_fields,Activation,2026-08-29 13:52:35.492111,completed,5.0,False,Installation,Service Selection,passed,,100.0,0.05,Low,completed_step,1.3,False,0,none,,in_progress
SESSION-B5A95428,CUST81655,AGENT464,telecom,revisited_fields,Service Selection,2026-08-29 13:57:35.492111,completed,10.33,True,Activation,,passed,,100.0,0.15,Low,revisited_information,1.67,True,0,none,Review the completed information and complete Customer Onboarding.,completed
SESSION-B5FC9DE0,CUST12978,AGENT596,telecom,normal_completion,Customer Information,2026-08-29 13:08:55.272770,completed,7.57,False,,Service Selection,passed,,20.0,0.15,Low,completed_step,1.33,False,0,none,,in_progress
SESSION-B5FC9DE0,CUST12978,AGENT596,telecom,normal_completion,Service Selection,2026-08-29 13:16:29.472770,completed,1.89,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,reviewed_information,7.11,False,0,none,,in_progress
SESSION-B5FC9DE0,CUST12978,AGENT596,telecom,normal_completion,Document Verification,2026-08-29 13:18:22.872770,completed,8.3,False,Service Selection,Installation,passed,,60.0,0.05,Low,reviewed_information,7.24,False,0,none,,in_progress
SESSION-B5FC9DE0,CUST12978,AGENT596,telecom,normal_completion,Installation,2026-08-29 13:26:40.872770,completed,10.47,False,Document Verification,Activation,passed,,80.0,0.05,Low,entered_information,2.32,False,0,none,,in_progress
SESSION-B5FC9DE0,CUST12978,AGENT596,telecom,normal_completion,Activation,2026-08-29 13:37:09.072770,completed,2.13,False,Installation,,passed,,100.0,0.05,Low,completed_step,0.84,False,0,none,,completed
SESSION-B65DC90D,CUST53369,AGENT667,telecom,revisited_fields,Customer Information,2026-08-29 13:08:55.333578,completed,8.46,False,,Service Selection,passed,,20.0,0.15,Low,provided_guidance,3.6,True,0,none,Review the current information and proceed to Service Selection.,in_progress
SESSION-B65DC90D,CUST53369,AGENT667,telecom,revisited_fields,Service Selection,2026-08-29 13:17:22.933578,completed,7.16,False,Customer Information,Document Verification,passed,,40.0,0.15,Low,provided_guidance,3.25,True,0,none,Review the current information and proceed to Document Verification.,in_progress
SESSION-B65DC90D,CUST53369,AGENT667,telecom,revisited_fields,Document Verification,2026-08-29 13:24:32.533578,completed,7.99,False,Service Selection,Customer Information,passed,,60.0,0.05,Low,provided_guidance,3.77,True,0,none,Review the current information and proceed to Customer Information.,in_progress
SESSION-B65DC90D,CUST53369,AGENT667,telecom,revisited_fields,Installation,2026-08-29 13:39:19.333578,completed,14.51,False,Customer Information,Activation,passed,,80.0,0.15,Low,completed_step,1.6,False,0,none,,in_progress
